지점,지점명,시간,온도,습도,기압
257,양산시,2012/08/22 1:00,27.2,79,1010.1
257,양산시,2012/08/22 2:00,26.1,85,1009.7
257,양산시,2012/08/22 3:00,26.5,83,1009.8
257,양산시,2012/08/22 4:00,26.5,82,1009.7
257,양산시,2012/08/22 5:00,26.7,81,1009.5
257,양산시,2012/08/22 6:00,25.8,78,1009.6
257,양산시,2012/08/22 7:00,24,87,1010.2
257,양산시,2012/08/22 8:00,24.2,86,1009.9
257,양산시,2012/08/22 9:00,25.3,84,1010.3
257,양산시,2012/08/22 10:00,25.8,80,1010.9
257,양산시,2012/08/22 11:00,25.8,81,1011
257,양산시,2012/08/22 12:00,24.8,88,1010.7
257,양산시,2012/08/22 13:00,25.2,84,1011.2
257,양산시,2012/08/22 14:00,25.6,84,1010.6
257,양산시,2012/08/22 15:00,25.3,83,1010.8
257,양산시,2012/08/22 16:00,25.3,83,1010.9
257,양산시,2012/08/22 17:00,25.6,81,1010.9
257,양산시,2012/08/22 18:00,25.3,84,1010.7
257,양산시,2012/08/22 19:00,24.8,85,1010.8
257,양산시,2012/08/22 20:00,24.6,84,1011.3
257,양산시,2012/08/22 21:00,24.6,83,1011.9
257,양산시,2012/08/22 22:00,24.6,85,1012.6
257,양산시,2012/08/22 23:00,23.3,87,1013.4
257,양산시,2012/08/23 0:00,23.1,87,1013.5
257,양산시,2012/08/23 1:00,23.2,87,1012.7
257,양산시,2012/08/23 2:00,23.3,86,1012.6
257,양산시,2012/08/23 3:00,23.3,87,1012.6
257,양산시,2012/08/23 4:00,23.4,87,1012.9
257,양산시,2012/08/23 5:00,23.5,87,1012.9
257,양산시,2012/08/23 6:00,23.6,85,1013.2
257,양산시,2012/08/23 7:00,22.9,85,1013.3
257,양산시,2012/08/23 8:00,22.7,83,1013.5
257,양산시,2012/08/23 9:00,22.5,84,1014.2
257,양산시,2012/08/23 10:00,22.2,86,1014.8
257,양산시,2012/08/23 11:00,22.4,86,1014.8
257,양산시,2012/08/23 12:00,22.7,85,1014.6
257,양산시,2012/08/23 13:00,22.9,85,1014.4
257,양산시,2012/08/23 14:00,22.7,84,1014.2
257,양산시,2012/08/23 15:00,22.4,85,1014.1
257,양산시,2012/08/23 16:00,22.4,84,1014.2
257,양산시,2012/08/23 17:00,22.2,84,1014.4
257,양산시,2012/08/23 18:00,21.7,85,1014.8
257,양산시,2012/08/23 19:00,21.6,87,1015.2
257,양산시,2012/08/23 20:00,21.8,85,1015.3
257,양산시,2012/08/23 21:00,21.9,84,1015.6
257,양산시,2012/08/23 22:00,22.1,84,1015.6
257,양산시,2012/08/23 23:00,21.8,86,1015.2
257,양산시,2012/08/24 0:00,22.2,83,1014.8
257,양산시,2012/08/24 1:00,22.6,81,1014.3
257,양산시,2012/08/24 2:00,22.7,81,1014.3
257,양산시,2012/08/24 3:00,22.1,84,1014.1
257,양산시,2012/08/24 4:00,21.9,84,1014
257,양산시,2012/08/24 5:00,21.8,85,1013.5
257,양산시,2012/08/24 6:00,21.7,86,1013.6
257,양산시,2012/08/24 7:00,22.2,83,1014.3
257,양산시,2012/08/24 8:00,21.7,85,1014.9
257,양산시,2012/08/24 9:00,21.6,85,1015.5
257,양산시,2012/08/24 10:00,21.7,84,1015.4
257,양산시,2012/08/24 11:00,22,83,1016
257,양산시,2012/08/24 12:00,21.7,84,1015.6
257,양산시,2012/08/24 13:00,22.2,85,1016.1
257,양산시,2012/08/24 14:00,22.2,85,1015.2
257,양산시,2012/08/24 15:00,23.1,80,1015.7
257,양산시,2012/08/24 16:00,23.4,78,1016
257,양산시,2012/08/24 17:00,23.6,78,1015.6
257,양산시,2012/08/24 18:00,23.1,80,1014.9
257,양산시,2012/08/24 19:00,22.7,82,1015.3
257,양산시,2012/08/24 20:00,22.6,81,1015.6
257,양산시,2012/08/24 21:00,23,81,1015.6
257,양산시,2012/08/24 22:00,23.5,79,1016.1
257,양산시,2012/08/24 23:00,23,81,1016.2
257,양산시,2012/08/25 0:00,22.7,81,1016.1
257,양산시,2012/08/25 1:00,22.9,81,1015.7
257,양산시,2012/08/25 2:00,23.1,81,1015.1
257,양산시,2012/08/25 3:00,23.1,81,1014.7
257,양산시,2012/08/25 4:00,23.1,81,1014.7
257,양산시,2012/08/25 5:00,23.4,82,1014.9
257,양산시,2012/08/25 6:00,23.3,81,1015.2
257,양산시,2012/08/25 7:00,23.7,79,1015.4
257,양산시,2012/08/25 8:00,24.3,78,1015.5
257,양산시,2012/08/25 9:00,25.5,75,1015.8
257,양산시,2012/08/25 10:00,26.8,72,1015.7
257,양산시,2012/08/25 11:00,28.6,68,1015.2
257,양산시,2012/08/25 12:00,29.8,62,1014.7
257,양산시,2012/08/25 13:00,31.8,55,1014.3
257,양산시,2012/08/25 14:00,32.2,49,1013.8
257,양산시,2012/08/25 15:00,31.3,53,1013.1
257,양산시,2012/08/25 16:00,30.3,55,1013
257,양산시,2012/08/25 17:00,29.9,55,1013
257,양산시,2012/08/25 18:00,30.2,54,1012.8
257,양산시,2012/08/25 19:00,28.2,63,1012.8
257,양산시,2012/08/25 20:00,26.5,71,1013.4
257,양산시,2012/08/25 21:00,25.7,76,1013.9
257,양산시,2012/08/25 22:00,25.2,78,1014
257,양산시,2012/08/25 23:00,24.8,78,1014
257,양산시,2012/08/26 0:00,24.7,78,1013.8
257,양산시,2012/08/26 1:00,24.2,80,1013.6
257,양산시,2012/08/26 2:00,24.3,79,1013.1
257,양산시,2012/08/26 3:00,23.4,83,1013
257,양산시,2012/08/26 4:00,23.2,83,1012.6
257,양산시,2012/08/26 5:00,22.9,84,1012.6
257,양산시,2012/08/26 6:00,22.9,84,1012.7
257,양산시,2012/08/26 7:00,23.2,82,1013.1
257,양산시,2012/08/26 8:00,26.4,70,1013
257,양산시,2012/08/26 9:00,29.1,60,1012.8
257,양산시,2012/08/26 10:00,30.1,57,1012.7
257,양산시,2012/08/26 11:00,32,55,1012.1
257,양산시,2012/08/26 12:00,31.6,56,1011.5
257,양산시,2012/08/26 13:00,32,53,1010.8
257,양산시,2012/08/26 14:00,32.7,46,1010.2
257,양산시,2012/08/26 15:00,32.3,49,1010
257,양산시,2012/08/26 16:00,31.2,55,1009.8
257,양산시,2012/08/26 17:00,31,55,1009.9
257,양산시,2012/08/26 18:00,30,58,1010.1
257,양산시,2012/08/26 19:00,28.5,65,1010.2
257,양산시,2012/08/26 20:00,27.8,67,1010.7
257,양산시,2012/08/26 21:00,27.6,67,1011.4
257,양산시,2012/08/26 22:00,27,71,1011.7
257,양산시,2012/08/26 23:00,26.6,74,1011.4
257,양산시,2012/08/27 0:00,26.7,72,1010.9
257,양산시,2012/08/27 1:00,27.8,69,1010.6
257,양산시,2012/08/27 2:00,26.4,74,1010.7
257,양산시,2012/08/27 3:00,26.7,75,1010.1
257,양산시,2012/08/27 4:00,25.9,79,1010.1
257,양산시,2012/08/27 5:00,26,79,1009.9
257,양산시,2012/08/27 6:00,26.2,78,1010.1
257,양산시,2012/08/27 7:00,26.5,77,1010.7
257,양산시,2012/08/27 8:00,27,74,1010.5
257,양산시,2012/08/27 9:00,28.4,69,1010.1
257,양산시,2012/08/27 10:00,30.5,58,1010.2
257,양산시,2012/08/27 11:00,31,55,1010
257,양산시,2012/08/27 12:00,31.8,49,1009.3
257,양산시,2012/08/27 13:00,31.7,51,1008.9
257,양산시,2012/08/27 14:00,31.5,49,1008.1
257,양산시,2012/08/27 15:00,31,49,1007.4
257,양산시,2012/08/27 16:00,29.7,56,1007.9
257,양산시,2012/08/27 17:00,28.1,65,1007.5
257,양산시,2012/08/27 18:00,27.8,69,1006.9
257,양산시,2012/08/27 19:00,28.5,64,1006.8
257,양산시,2012/08/27 20:00,28.8,64,1007
257,양산시,2012/08/27 21:00,29,63,1007.4
257,양산시,2012/08/27 22:00,29.3,60,1006.7
257,양산시,2012/08/27 23:00,29.5,61,1006.2
257,양산시,2012/08/28 0:00,29.7,61,1005.7
257,양산시,2012/08/28 1:00,28.7,64,1005.4
257,양산시,2012/08/28 2:00,27.3,75,1004.9
257,양산시,2012/08/28 3:00,27.1,77,1003.9
257,양산시,2012/08/28 4:00,27,78,1003
257,양산시,2012/08/28 5:00,27.6,75,1002.1
257,양산시,2012/08/28 6:00,28,72,1000.9
257,양산시,2012/08/28 7:00,27.7,75,1000.8
257,양산시,2012/08/28 8:00,28.6,68,1000.2
257,양산시,2012/08/28 9:00,28.3,67,1000.5
257,양산시,2012/08/28 10:00,26.8,77,1000.4
257,양산시,2012/08/28 11:00,27.2,79,1000.1
257,양산시,2012/08/28 12:00,27.7,75,1000
257,양산시,2012/08/28 13:00,27.5,77,999.9
257,양산시,2012/08/28 14:00,28.5,66,999.9
257,양산시,2012/08/28 15:00,28.8,67,999.7
257,양산시,2012/08/28 16:00,27.4,71,999.9
257,양산시,2012/08/28 17:00,27.1,73,1000.2
257,양산시,2012/08/28 18:00,26.5,74,1001
257,양산시,2012/08/28 19:00,26.2,75,1002.3
257,양산시,2012/08/28 20:00,26.4,72,1003.4
257,양산시,2012/08/28 21:00,26.2,72,1004.5
257,양산시,2012/08/28 22:00,26,74,1004.9
257,양산시,2012/08/28 23:00,25.8,76,1005.6
257,양산시,2012/08/29 0:00,25.8,74,1005.9
257,양산시,2012/08/29 1:00,25.5,75,1006.2
257,양산시,2012/08/29 2:00,25.5,74,1006.7
257,양산시,2012/08/29 3:00,25.4,75,1007.2
257,양산시,2012/08/29 4:00,25.5,74,1007.5
257,양산시,2012/08/29 5:00,25.5,73,1008
257,양산시,2012/08/29 6:00,25.5,74,1008.8
257,양산시,2012/08/29 7:00,25.9,72,1009.5
257,양산시,2012/08/29 8:00,26.7,73,1009.8
257,양산시,2012/08/29 9:00,28.1,67,1010.1
257,양산시,2012/08/29 10:00,29.4,61,1010
257,양산시,2012/08/29 11:00,29.5,60,1010.3
257,양산시,2012/08/29 12:00,30.4,55,1009.9
257,양산시,2012/08/29 13:00,30.6,57,1009.4
257,양산시,2012/08/29 14:00,31.4,54,1009.2
257,양산시,2012/08/29 15:00,30.7,58,1008.9
257,양산시,2012/08/29 16:00,30.4,58,1009
257,양산시,2012/08/29 17:00,29.3,64,1009.3
257,양산시,2012/08/29 18:00,27.9,69,1009.6
257,양산시,2012/08/29 19:00,27.2,72,1010.1
257,양산시,2012/08/29 20:00,26.5,78,1010.9
257,양산시,2012/08/29 21:00,26.3,80,1011.7
257,양산시,2012/08/29 22:00,26.2,77,1011.6
257,양산시,2012/08/29 23:00,25.9,76,1011.5
257,양산시,2012/08/30 0:00,25.5,75,1011.1
257,양산시,2012/08/30 1:00,25.1,78,1010.6
257,양산시,2012/08/30 2:00,25.1,81,1010.1
257,양산시,2012/08/30 3:00,25.2,81,1010
257,양산시,2012/08/30 4:00,25,82,1009.4
257,양산시,2012/08/30 5:00,24.8,84,1008.9
257,양산시,2012/08/30 6:00,24.9,85,1008.4
257,양산시,2012/08/30 7:00,25.9,83,1008.3
257,양산시,2012/08/30 8:00,27.1,74,1008.1
257,양산시,2012/08/30 9:00,27.6,72,1007.5
257,양산시,2012/08/30 10:00,27.5,75,1006.8
257,양산시,2012/08/30 11:00,27.6,72,1005.7
257,양산시,2012/08/30 12:00,26.8,79,1003.7
257,양산시,2012/08/30 13:00,28.3,70,1002.2
257,양산시,2012/08/30 14:00,27.5,66,1001.9
257,양산시,2012/08/30 15:00,25.5,70,1001.6
257,양산시,2012/08/30 16:00,24.6,72,1001.8
257,양산시,2012/08/30 17:00,24.8,72,1002.3
257,양산시,2012/08/30 18:00,24.7,71,1002.1
257,양산시,2012/08/30 19:00,25,71,1002.3
257,양산시,2012/08/30 20:00,24.7,71,1003.4
257,양산시,2012/08/30 21:00,24.4,67,1004.4
257,양산시,2012/08/30 22:00,23.7,71,1005.3
257,양산시,2012/08/30 23:00,23.4,72,1006
257,양산시,2012/08/31 0:00,23.4,66,1006.6
257,양산시,2012/08/31 1:00,23,68,1007.2
257,양산시,2012/08/31 2:00,22.3,70,1007.7
257,양산시,2012/08/31 3:00,21.8,71,1008.5
257,양산시,2012/08/31 4:00,21.9,70,1009
257,양산시,2012/08/31 5:00,21.6,70,1009.5
257,양산시,2012/08/31 6:00,21.4,70,1010.3
257,양산시,2012/08/31 7:00,21.7,70,1010.8
257,양산시,2012/08/31 8:00,23.1,63,1011.1
257,양산시,2012/08/31 9:00,24.1,58,1011.1
257,양산시,2012/08/31 10:00,26,53,1011.1
257,양산시,2012/08/31 11:00,27.6,47,1010.8
257,양산시,2012/08/31 12:00,26.8,47,1010.7
257,양산시,2012/08/31 13:00,26.9,50,1010.8
257,양산시,2012/08/31 14:00,26.1,51,1011.2
257,양산시,2012/08/31 15:00,26,56,1011.2
257,양산시,2012/08/31 16:00,27.1,53,1011.1
257,양산시,2012/08/31 17:00,26.6,55,1011.2
257,양산시,2012/08/31 18:00,25.8,59,1011.4
257,양산시,2012/08/31 19:00,23.8,65,1011.8
257,양산시,2012/08/31 20:00,23.2,68,1012.8
257,양산시,2012/08/31 21:00,23.3,67,1013.6
257,양산시,2012/08/31 22:00,22.2,71,1013.7
257,양산시,2012/08/31 23:00,21.6,75,1013.8
257,양산시,2012/09/01 0:00,21.3,76,1013.6
257,양산시,2012/09/01 1:00,20.4,81,1013.2
257,양산시,2012/09/01 2:00,20.1,83,1013
257,양산시,2012/09/01 3:00,20.1,83,1013.2
257,양산시,2012/09/01 4:00,20.6,80,1013
257,양산시,2012/09/01 5:00,20.8,78,1013.1
257,양산시,2012/09/01 6:00,20.1,82,1013.3
257,양산시,2012/09/01 7:00,20.7,80,1013.5
257,양산시,2012/09/01 8:00,22.4,74,1013.7
257,양산시,2012/09/01 9:00,23.9,67,1013.8
257,양산시,2012/09/01 10:00,25.8,60,1014
257,양산시,2012/09/01 11:00,26.6,53,1013.6
257,양산시,2012/09/01 12:00,28.1,45,1012.6
257,양산시,2012/09/01 13:00,28.6,47,1012
257,양산시,2012/09/01 14:00,26.9,55,1012
257,양산시,2012/09/01 15:00,24.9,62,1012.3
257,양산시,2012/09/01 16:00,23.8,73,1012.5
257,양산시,2012/09/01 17:00,23.6,73,1012.2
257,양산시,2012/09/01 18:00,23.9,72,1012.6
257,양산시,2012/09/01 19:00,23.4,76,1013.1
257,양산시,2012/09/01 20:00,23.7,68,1013.7
257,양산시,2012/09/01 21:00,22.8,72,1014.3
257,양산시,2012/09/01 22:00,22,77,1014.5
257,양산시,2012/09/01 23:00,21.9,79,1014.4
257,양산시,2012/09/02 0:00,22.2,77,1014.2
257,양산시,2012/09/02 1:00,21.2,79,1014
257,양산시,2012/09/02 2:00,20.9,81,1013.7
257,양산시,2012/09/02 3:00,20.5,83,1013.4
257,양산시,2012/09/02 4:00,20.6,83,1013.4
257,양산시,2012/09/02 5:00,20.8,82,1013.4
257,양산시,2012/09/02 6:00,21.1,80,1013.4
257,양산시,2012/09/02 7:00,21.5,78,1013.4
257,양산시,2012/09/02 8:00,22.9,73,1013.4
257,양산시,2012/09/02 9:00,24.4,66,1013.6
257,양산시,2012/09/02 10:00,25.1,63,1013.7
257,양산시,2012/09/02 11:00,26.5,56,1013.4
257,양산시,2012/09/02 12:00,27.6,54,1012.8
257,양산시,2012/09/02 13:00,29.3,51,1012.4
257,양산시,2012/09/02 14:00,29.7,48,1011.7
257,양산시,2012/09/02 15:00,29.3,49,1011.1
257,양산시,2012/09/02 16:00,28.1,57,1010.9
257,양산시,2012/09/02 17:00,29,50,1010.9
257,양산시,2012/09/02 18:00,27.8,57,1011
257,양산시,2012/09/02 19:00,25.8,63,1011.2
257,양산시,2012/09/02 20:00,24.6,68,1011.9
257,양산시,2012/09/02 21:00,24,71,1012.3
257,양산시,2012/09/02 22:00,23.8,71,1012.5
257,양산시,2012/09/02 23:00,23.5,69,1012.6
257,양산시,2012/09/03 0:00,23.1,71,1012.4
257,양산시,2012/09/03 1:00,22.7,75,1012.2
257,양산시,2012/09/03 2:00,22.4,76,1012.2
257,양산시,2012/09/03 3:00,21.8,78,1012.4
257,양산시,2012/09/03 4:00,21.5,80,1012
257,양산시,2012/09/03 5:00,20.8,82,1012.4
257,양산시,2012/09/03 6:00,21,81,1012.5
257,양산시,2012/09/03 7:00,21.2,80,1012.6
257,양산시,2012/09/03 8:00,22.8,73,1012.5
257,양산시,2012/09/03 9:00,24.5,68,1012.3
257,양산시,2012/09/03 10:00,27.1,58,1012.4
257,양산시,2012/09/03 11:00,28.3,58,1012.3
257,양산시,2012/09/03 12:00,29,56,1012
257,양산시,2012/09/03 13:00,28.9,58,1011.8
257,양산시,2012/09/03 14:00,29.7,58,1011.4
257,양산시,2012/09/03 15:00,29.8,58,1010.9
257,양산시,2012/09/03 16:00,29.3,54,1011.1
257,양산시,2012/09/03 17:00,27,65,1011.8
257,양산시,2012/09/03 18:00,27.3,62,1011.9
257,양산시,2012/09/03 19:00,25.8,69,1012.4
257,양산시,2012/09/03 20:00,24.5,72,1013
257,양산시,2012/09/03 21:00,23.6,75,1013.5
257,양산시,2012/09/03 22:00,22.9,78,1013.6
257,양산시,2012/09/03 23:00,22.4,79,1013.7
257,양산시,2012/09/04 0:00,21.9,80,1013.7
257,양산시,2012/09/04 1:00,22.1,82,1013.5
257,양산시,2012/09/04 2:00,21.4,83,1013.5
257,양산시,2012/09/04 3:00,20.9,85,1013.5
257,양산시,2012/09/04 4:00,20.9,86,1013.7
257,양산시,2012/09/04 5:00,20.4,87,1013.9
257,양산시,2012/09/04 6:00,20.5,88,1013.9
257,양산시,2012/09/04 7:00,20.8,88,1014.2
257,양산시,2012/09/04 8:00,22.2,84,1014.4
257,양산시,2012/09/04 9:00,23.3,80,1014.4
257,양산시,2012/09/04 10:00,25.2,74,1014.8
257,양산시,2012/09/04 11:00,26.7,69,1014.4
257,양산시,2012/09/04 12:00,27.4,72,1014.3
257,양산시,2012/09/04 13:00,28.7,65,1014.2
257,양산시,2012/09/04 14:00,28.7,65,1013.8
257,양산시,2012/09/04 15:00,29.4,63,1013.4
257,양산시,2012/09/04 16:00,29.1,62,1013.6
257,양산시,2012/09/04 17:00,28.4,64,1013.9
257,양산시,2012/09/04 18:00,26.6,76,1014.3
257,양산시,2012/09/04 19:00,25.7,81,1014.6
257,양산시,2012/09/04 20:00,25.3,83,1015
257,양산시,2012/09/04 21:00,24.9,83,1015.7
257,양산시,2012/09/04 22:00,24.5,84,1015.9
257,양산시,2012/09/04 23:00,24,84,1015.8
257,양산시,2012/09/05 0:00,23.8,85,1015.7
257,양산시,2012/09/05 1:00,24.2,86,1015.6
257,양산시,2012/09/05 2:00,23.1,86,1015.3
257,양산시,2012/09/05 3:00,23.6,86,1014.9
257,양산시,2012/09/05 4:00,24,85,1014.9
257,양산시,2012/09/05 5:00,23.9,85,1015.2
257,양산시,2012/09/05 6:00,24.3,85,1015.4
257,양산시,2012/09/05 7:00,23,86,1016.2
257,양산시,2012/09/05 8:00,23.6,80,1016.5
257,양산시,2012/09/05 9:00,24.8,71,1016.4
257,양산시,2012/09/05 10:00,25.5,64,1016.6
257,양산시,2012/09/05 11:00,26.6,61,1016.7
257,양산시,2012/09/05 12:00,27.2,57,1016.8
257,양산시,2012/09/05 13:00,27.8,51,1016.5
257,양산시,2012/09/05 14:00,29.1,50,1015.9
257,양산시,2012/09/05 15:00,29.8,43,1015.6
257,양산시,2012/09/05 16:00,29.2,52,1015.5
257,양산시,2012/09/05 17:00,28.4,56,1015.5
257,양산시,2012/09/05 18:00,27.3,57,1015.7
257,양산시,2012/09/05 19:00,25.7,66,1015.9
257,양산시,2012/09/05 20:00,25.4,70,1016.6
257,양산시,2012/09/05 21:00,24.3,77,1017.2
257,양산시,2012/09/05 22:00,23.6,80,1017.2
257,양산시,2012/09/05 23:00,23.2,81,1017.4
257,양산시,2012/09/06 0:00,23,82,1017.3
257,양산시,2012/09/06 1:00,22.7,84,1017.2
257,양산시,2012/09/06 2:00,22.6,83,1017.1
257,양산시,2012/09/06 3:00,22.2,85,1017.2
257,양산시,2012/09/06 4:00,22.2,85,1017.2
257,양산시,2012/09/06 5:00,22.7,82,1017.2
257,양산시,2012/09/06 6:00,22.4,80,1017.3
257,양산시,2012/09/06 7:00,22.1,78,1018
257,양산시,2012/09/06 8:00,22.6,75,1018.3
257,양산시,2012/09/06 9:00,24.2,66,1018.5
257,양산시,2012/09/06 10:00,25.3,53,1018.4
257,양산시,2012/09/06 11:00,27.1,39,1018
257,양산시,2012/09/06 12:00,27.8,43,1017.7
257,양산시,2012/09/06 13:00,28.7,38,1017.3
257,양산시,2012/09/06 14:00,29.3,33,1017
257,양산시,2012/09/06 15:00,30,35,1016.5
257,양산시,2012/09/06 16:00,29.7,35,1016.5
257,양산시,2012/09/06 17:00,28.9,37,1016.5
257,양산시,2012/09/06 18:00,27.2,52,1016.7
257,양산시,2012/09/06 19:00,25.1,64,1017.2
257,양산시,2012/09/06 20:00,24.3,62,1018
257,양산시,2012/09/06 21:00,23.3,64,1018.4
257,양산시,2012/09/06 22:00,22.9,62,1018.6
257,양산시,2012/09/06 23:00,22,66,1018.8
257,양산시,2012/09/07 0:00,21.7,68,1019.1
257,양산시,2012/09/07 1:00,21,71,1019
257,양산시,2012/09/07 2:00,20.4,74,1018.8
257,양산시,2012/09/07 3:00,20.4,73,1018.6
257,양산시,2012/09/07 4:00,20.4,74,1018.7
257,양산시,2012/09/07 5:00,19.7,77,1018.9
257,양산시,2012/09/07 6:00,19.5,78,1019.1
257,양산시,2012/09/07 7:00,19.8,77,1019.4
257,양산시,2012/09/07 8:00,21.7,71,1019.2
257,양산시,2012/09/07 9:00,24.8,61,1019.4
257,양산시,2012/09/07 10:00,26.9,54,1019.1
257,양산시,2012/09/07 11:00,28.3,51,1018.6
257,양산시,2012/09/07 12:00,29.2,47,1018.1
257,양산시,2012/09/07 13:00,28.9,48,1017.5
257,양산시,2012/09/07 14:00,29.2,52,1017.3
257,양산시,2012/09/07 15:00,28.9,52,1016.8
257,양산시,2012/09/07 16:00,27.1,58,1016.4
257,양산시,2012/09/07 17:00,27.9,57,1016.4
257,양산시,2012/09/07 18:00,25.7,64,1016.5
257,양산시,2012/09/07 19:00,25.1,64,1017.1
257,양산시,2012/09/07 20:00,24.9,67,1017.1
257,양산시,2012/09/07 21:00,24.8,68,1017
257,양산시,2012/09/07 22:00,24.6,71,1017
257,양산시,2012/09/07 23:00,25.1,70,1016.4
257,양산시,2012/09/08 0:00,25.3,68,1015.9
257,양산시,2012/09/08 1:00,25.1,68,1014.3
257,양산시,2012/09/08 2:00,25.1,72,1013.4
257,양산시,2012/09/08 3:00,24.6,76,1012.7
257,양산시,2012/09/08 4:00,23.4,82,1012.4
257,양산시,2012/09/08 5:00,20.4,88,1013.8
257,양산시,2012/09/08 6:00,20.6,89,1013.9
257,양산시,2012/09/08 7:00,20.7,89,1015.2
257,양산시,2012/09/08 8:00,20.7,89,1013.2
257,양산시,2012/09/08 9:00,21.1,89,1013.6
257,양산시,2012/09/08 10:00,22.7,88,1013.7
257,양산시,2012/09/08 11:00,25.9,71,1013.4
257,양산시,2012/09/08 12:00,27.2,67,1012.7
257,양산시,2012/09/08 13:00,28.6,60,1012.3
257,양산시,2012/09/08 14:00,28.5,64,1012.1
257,양산시,2012/09/08 15:00,28.5,60,1011.6
257,양산시,2012/09/08 16:00,28.1,64,1011.7
257,양산시,2012/09/08 17:00,26.9,69,1011.7
257,양산시,2012/09/08 18:00,25.9,77,1011.6
257,양산시,2012/09/08 19:00,25.3,79,1012.1
257,양산시,2012/09/08 20:00,24.7,78,1012.9
257,양산시,2012/09/08 21:00,24.7,75,1013.4
257,양산시,2012/09/08 22:00,24.4,79,1013.5
257,양산시,2012/09/08 23:00,23.8,81,1013.2
257,양산시,2012/09/09 0:00,23.3,80,1013.5
257,양산시,2012/09/09 1:00,23.1,82,1012.8
257,양산시,2012/09/09 2:00,22.8,83,1012.4
257,양산시,2012/09/09 3:00,23,82,1012.2
257,양산시,2012/09/09 4:00,22.6,83,1012.1
257,양산시,2012/09/09 5:00,22.7,85,1012.3
257,양산시,2012/09/09 6:00,22.7,85,1012.3
257,양산시,2012/09/09 7:00,23,82,1013
257,양산시,2012/09/09 8:00,22.8,75,1014.2
257,양산시,2012/09/09 9:00,22.1,84,1013.4
257,양산시,2012/09/09 10:00,21.7,82,1014.1
257,양산시,2012/09/09 11:00,20.3,87,1014.7
257,양산시,2012/09/09 12:00,19.9,83,1013.3
257,양산시,2012/09/09 13:00,21.3,76,1012.9
257,양산시,2012/09/09 14:00,22.2,73,1012.6
257,양산시,2012/09/09 15:00,21.7,76,1012.3
257,양산시,2012/09/09 16:00,20.2,82,1012.5
257,양산시,2012/09/09 17:00,19.5,87,1013
257,양산시,2012/09/09 18:00,19.8,85,1012.9
257,양산시,2012/09/09 19:00,19.6,84,1013.1
257,양산시,2012/09/09 20:00,19.8,84,1013
257,양산시,2012/09/09 21:00,20,85,1013.3
257,양산시,2012/09/09 22:00,20.3,83,1012.9
257,양산시,2012/09/09 23:00,20.3,83,1013
257,양산시,2012/09/10 0:00,20.1,86,1012.6
257,양산시,2012/09/10 1:00,19.8,86,1012.2
257,양산시,2012/09/10 2:00,19.2,87,1012.3
257,양산시,2012/09/10 3:00,19.3,88,1012
257,양산시,2012/09/10 4:00,19.1,88,1011.4
257,양산시,2012/09/10 5:00,19.1,86,1011
257,양산시,2012/09/10 6:00,18.7,86,1011.9
257,양산시,2012/09/10 7:00,18.7,87,1012.7
257,양산시,2012/09/10 8:00,18.9,88,1013.5
257,양산시,2012/09/10 9:00,19.3,86,1013.2
257,양산시,2012/09/10 10:00,19.9,83,1013.4
257,양산시,2012/09/10 11:00,21.1,78,1012.7
257,양산시,2012/09/10 12:00,23.3,68,1012.6
257,양산시,2012/09/10 13:00,25,63,1012.2
257,양산시,2012/09/10 14:00,24.7,59,1012.2
257,양산시,2012/09/10 15:00,24.4,62,1012.3
257,양산시,2012/09/10 16:00,23.7,65,1012.4
257,양산시,2012/09/10 17:00,22.6,69,1013.1
257,양산시,2012/09/10 18:00,22.1,69,1013.6
257,양산시,2012/09/10 19:00,21.9,67,1013.8
257,양산시,2012/09/10 20:00,21.9,64,1014.4
257,양산시,2012/09/10 21:00,21.4,64,1014.8
257,양산시,2012/09/10 22:00,20.8,65,1014.9
257,양산시,2012/09/10 23:00,20.8,68,1014.6
257,양산시,2012/09/11 0:00,20.5,71,1014.6
257,양산시,2012/09/11 1:00,20,74,1014.3
257,양산시,2012/09/11 2:00,19.9,73,1014.4
257,양산시,2012/09/11 3:00,19.6,74,1014.2
257,양산시,2012/09/11 4:00,19.3,73,1014.2
257,양산시,2012/09/11 5:00,18.9,72,1014.1
257,양산시,2012/09/11 6:00,18.6,71,1014.3
257,양산시,2012/09/11 7:00,18.9,70,1014.4
257,양산시,2012/09/11 8:00,20.7,65,1014.7
257,양산시,2012/09/11 9:00,22.6,60,1014.6
257,양산시,2012/09/11 10:00,24.2,57,1014.5
